id;nome;rua;bairro ;cidade;cep;estado
03854;CONDOR LJ34 XAXIM;AV BRASILIA  ESQ COM LINHA VERDE, 6900;NOVO MUNDO;CURITIBA;81020010;PR
04132;CONDOR LJ26 TORRES;AV COMENDADOR FRANCO, 6005;UBERABA;CURITIBA;81560000;PR
04307;CONDOR LJ32 UVARANAS;AV GENERAL CARLOS CAVALCANTI, 707;UVARAMAS;PONTA GROSSA;84025000;PR
04429;CONDOR LJ27 NV. MUND;RUA VISCONDE DE SERRO FRIO, 46;NOVO MUNDO;CURITIBA;81050080;PR
05072;CONDOR LJ 37 CAJURU;RUA NATAL, 1155;CAJURU;CURITIBA;82930210;PR
05164;CONDOR LJ29 AG. VERD;AV. AGUA VERDE, 860;AGUA VERDE;CURITIBA;80620200;PR
05503;CONDOR LJ38 COLOMBO;EST DA RIBEIRA, BR 476 KM 14;MARACANA;COLOMBO;83408000;PR
05771;CONDOR LJ36 CASTRO;TRV CORONEL OLEGARIO DE MACEDO, 57;AGUA SUJA;CASTRO;84165690;PR
05867;CONDOR LJ33 JOINV SJ;RUA JOINVILLE, 3001;SAO PEDRO;SAO JOSE DOS PINHAIS;83020000;PR
06310;CONDOR LJ10 C. COMP.;RUA JOAO DEMBINSKI, 1410;CIDADE INDUSTRIAL;CURITIBA;81270330;PR
06311;CONDOR LJ39 JACOB P.;AV JACOB MACANHAN, 1092;PINEVILLE;PINHAIS;83325582;PR
07366;CONDOR MARINGA COLOM;AVENIDA COLOMBO, 3404;ZONA 07;MARINGA;87030120;PR
10505;CONDOR LJ44 OFC.PG;RUA DR LEOPOLDO GUIMARAES DA CUNHA, 330;OFICINAS;PONTA GROSSA;84035310;PR
10537;CONDOR LJ43 ALM TAM;R ANTONIO JOHNSON, 4364;VILA ALTO PINHEIROS;ALMIRANTE TAMANDARE;83503000;PR
10853;CONDOR LJ42 JD CARV.;AVENIDA MONTEIRO LOBATO, 2180;JARDIM CARVALHO;PONTA GROSSA;84016210;PR
11168;CONDOR LJ46 CAMPO L.;RUA EMA TANER DE ANDRADE, 189;LOTEAMENTO SAO JOSE;CAMPO LARGO;83606360;PR
11646;CONDOR LJ47 IRAI P.;AVENIDA IRAI, 421;VARGEM GRANDE;PINHAIS;83321007;PR
11870;CONDOR JOINVILL LJ48;RUA FLORIANOPOLIS, 100;ITAUM;JOINVILLE;89210085;SC
11922;CONDOR LJ45 COSTEIRA;RUA CAPIVARI, 65;IGUACU;ARAUCARIA;83701440;PR
12248;CONDOR LJ49 BOA VIST;RUA LODOVICO GERONAZZO, 805;BOA VISTA;CURITIBA;82560040;PR
13187;CONDOR LJ50 STA QT;RUA JOAO ALENCAR GUIMARAES 2126;CAMPO COMPRIDO;CURITIBA;81930165;PR
13831;CONDOR LJ51 AMERICA;RUA ALMIRANTE BARROSO, 716;AMERICA;JOINVILLE;89204200;SC
13919;CONDOR CAMPO MOURAO;AV PRESIDENTE TANCREDO DE ALMEIDA, 371;JARDIM COPACABANA III;CAMPO MOURAO;87302385;PR
13981;CONDOR LJ53 J.BETTEG;RUA JOAO BETTEGA, 3930;CIDADE INDUSTRIAL;CURITIBA;81350000;PR
14019;CONDOR LJ52 MAFRA;AV PREFEITO FREDERICO HEYSE, 1000;CENTRO II ALTO MAFRA;MAFRA;89300000;SC
14227;CONDOR LJ54 DEROSSO;FRANCISCO DEROSSO, 3300;XAXIM;CURITIBA;81720000;PR
14483;CONDOR LJ05 WENC.BRZ;AV PRESIDENTE WENCESLAU BRAZ, 790;GUAIRA;CURITIBA;81010000;PR
14746;CONDOR LJ55 JARAGUA;RUA MARIA UMBELINA DA SILVA, 40;VILA LENZI;JARAGUA DO SUL;89252482;SC
14868;CONDOR LJ56 PIRAQ.;AV GETULIO VARGAS, 1218;CENTRO;PIRAQUARA;83301010;PR
15105;CONDOR LJ57 COMASA;RUA: ALBANO SCHMIDT, 4764;COMASA;JOINVILLE;89228310;SC
15330;CONDOR LJ58 PILARZ.;AMAURY LANGE SILVERIO, 1130;PILARZINHO;CURITIBA;82120000;PR
16263;GIGANTE ATACADISTA;AV JUSCELINO KUBITSCHEK DE OLIVEIRA 2297;CIDADE INDUSTRIAL;CURITIBA;81270200;PR
16497;GIGANTE ATACADISTA;ROD DA UVA, 1976;ROCA GRANDE;COLOMBO;83402000;PR
16509;CONDOR MARINGA LJ60;AV DOUTOR LUIZ TEIXEIRA MENDES, 850;ZONA 5;MARINGA;87015001;PR
16787;GIGANTE  ATACADISTA;EST DA GRACIOSA, 504;ATUBA;PINHAIS;83326670;PR
17011;CONDOR TATUQUARA;ROD BR 116, 0;TATUQUARA;CURITIBA;81690500;PR
17012;CONDOR UMBARA CD;RUA ESTRADA DO GANCHINHO, 690;UMBARA;CURITIBA;81930165;PR
17013;CONDOR CD;RUA EST DO GANCHINHO, 690;UMBARA;CURITIBA;81930160;PR
17014;CONDOR DEPOSITO;ROD. BR 116, 22881;CEASA;CURITIBA;83030000;PR
17083;CONDOR LJ61 J.AMERIC;RUA DOUTOR BRASILIO FERREIRA DA LUZ, 101;JARDIM DAS AMERICAS;CURITIBA;81540220;PR
18182;CONDOR FZD RIO GRAND;AV PORTUGAL, 2170;GRALHA AZUL;FAZENDA RIO GRANDE;83824245;PR
18346;CONDOR LJ 67 RUSSIA;AV ERNESTO VILELA, 1701;NOVA RUSSIA;PONTA GROSSA;84070000;PR
18393;CONDOR LJ66 CACHOEIR;AV ANITA GARIBALDI, 6148;CACHOEIRA;CURITIBA;82220000;PR
18409;CONDOR LJ65 RIO NEGR;RUA XV DE NOVEMBRO, 700;CENTRO;RIO NEGRO;83880041;PR
18544;HIPER MAIS ANITA;AV GETULIO VARGAS, 1446;ANITA GARIBALDI;JOINVILLE;89202002;SC
18563;HIPERMAIS PROFIPO;RUA WALDEMIRO JOSE BORGES, 740;PROFIPO;JOINVILLE;89233048;SC
18564;HIPER MAIS VILA NOVA;RUA QUINZE DE NOVEMBRO, 8503;VILA NOVA;JOINVILLE;89237001;SC
18565;HIPER MAIS VIEIRA;RUA MANOEL FRANCISCO DA COSTA, 550;VIEIRA;JARAGUA DO SUL;89257000;SC
18566;HIPER MAIS JOAO COST;RUA MONSENHOR GERCINO, 4248;JOAO COSTA;JOINVILLE;89230214;SC
18567;HIPER MAIS ITINGA;AVENIDA PREFEITO ALBERTO NATALINO MIQUEL;ITINGA;ARAQUARI;89245000;SC
18568;HIPER MAIS FATIMA;RUA MARECHAL LUZ, 1100;FATIMA;JOINVILLE;89229120;SC
18569;HIPER MAIS PARANAGUA;RUA JOAO LUIZ DE MIRANDA COUTINHO, 190;PARANAGUAMIRIM;JOINVILLE;89231720;SC
00400;IMPERATRIZ ESTREITO;RUA GAL.LIBERATO BITTENCOURT, 1885;ESTREITO;FLORIANOPOLIS;88070800;SC
00401;IMPERATRIZ KOBRASOL;DELAMAR JOSE DA SILVA, SN;KOBRASOL;SAO JOSE;88102101;SC
00404;IMPERATRIZ COQUEIROS;AV. MAX DE SOUZA, 740;COQUEIROS;FLORIANOPOLIS;88080000;SC
00405;IMPERATRIZ CAMPINAS;AV. JOSUE DI BERNARDI, 34;CAMPINAS;SAO JOSE;88101200;SC
00407;IMPERATRIZ MAURO RAM;AV. MAURO RAMOS, 982;CENTRO;FLORIANOPOLIS;88020300;SC
00408;IMPERATRIZ SHOPPING;RUA BOCAIUVA, 2468;CENTRO;FLORIANOPOLIS;88015902;SC
00411;IMPERATRIZ STO AMAR;RUA MAJOR JOAQUIM DE CAMPOS, 6037;Centro;SANTO AMARO DA IMPERATRIZ;88140000;SC
00412;IMPER PONTE DO IMAR;RUA ANICETO ZACCHI, 222;PONTE DO IMAROIM;PALHOCA;88130300;SC
00431;IMPERATRIZ CANASVIE;AV. DAS NACOES, 192;Canasvieiras;FLORIANOPOLIS;88085150;SC
00707;IMPERATRIZ CAMBORIU;AV ALBERTO SANTOS DUMONT, SN;CENTRO;BALNEARIO CAMBORIU;88330003;SC
04203;IMPERATRIZ CORREG G;RUA JOAO PIO DUARTE DA SILVA, 1623;CORREGO GRANDE;FLORIANOPOLIS;88037001;SC
04475;IMPERATRIZ FPO SHOP;RODOVIA: VIRGILIO VARZEA, 587;MONTE VERDE;FLORIANOPOLIS;88032000;SC
10066;IMPERATRIZ JURER IN;RODOVIA MAURICIO SIROTSKY SOBRINHO, 5451;JURERE INTERNACIONAL;FLORIANOPOLIS;88053701;SC
12473;IMPERATRIZ GAMA DECA;AV PROF OTHON GAMA DECA, 771;CENTRO;FLORIANOPOLIS;88015240;SC
13867;IMPERATRIZ PALHOCA;RUA JOSE MARIA DA LUZ, 2707;CENTRO;PALHOCA;88131000;SC
14229;IMPERATRIZ TRINDADE;LAURO LINHARES, 2010;TRINDADE;FLORIANOPOLIS;88036000;SC
15114;IMPERATRIZ SACO DOS;JOSE BROGNOLI, 10;SACO DOS LIMOES;FLORIANOPOLIS;88045520;SC
16370;IMPERATRIZ CAMPINAS;AV. PRESIDENTE KENNEDY, 861;CAMPINAS;SAO JOSE;89101001;SC
16521;IMPERATRIZ 37 JLLE;RUA: DOUTOR JOAO COLIN, 1777;AMERICA;JOINVILLE;89204003;SC
17789;IMPERATRIZ;VIA TR VP 003, 6200;CARIANOS;FLORIANOPOLIS;88047902;SC
18125;IMPERATRIZ LAGOA CON;RUA MANOEL SEVERINO DE OLIVEIRA, 637;LAGOA CONCEICAO;FLORIANOPOLIS;88062120;SC
18312;BRASIL ATAC PORTO BE;AV GOVERNADOR CELSO RAMOS, 2337;ALTO PEREQUE;PORTO BELO;88210000;SC
01884;CARREFOUR  IGUATEMI;AV. MADRE BENVENUTA, 687   LOJA 11;SANTA MONICA;FLORIANOPOLIS;88035000;SC
03189;CARREFOUR PORTAO;AV. PRESIDENTE ARTHUR BERNARDES, N. 2200;PORTAO;CURITIBA;80320300;PR
03196;NACIONAL;RUA MARECHAL DEODORO, N. 991;CENTRO;CURITIBA;80060010;PR
03198;NACIONAL JUVEVE;RUA JOAO GUALBERTO, N. 1573;JUVEVE;CURITIBA;80030001;PR
03200;NACIONAL JARDIM DAS;RUA ANA BERTHA ROSKAMP, 10;JARDIM DAS AMERICAS;CURITIBA;81530250;PR
03209;NACIONAL BATEL;AV. SETE DE SETEMBRO,4568;BATEL;CURITIBA;80240000;PR
03211;NACIONAL REBOUCAS;RUA VINTE E QUATRO DE MAIO, N. 765;REBOUCAS;CURITIBA;80230090;PR
03213;CARREFOUR  SONAE;AV. GETULIO VARGAS, 1446;ANITA GARIBALDI;JOINVILLE;89202000;SC
03215;CARREFOUR CAMBORIU;AVENIDA BRASIL, 3660;CENTRO;BALNEARIO CAMBORIU;88330000;SC
03290;NACIONAL COMEND ARAU;RUA COMENDADOR ARAUJO, N. 370;CENTRO;CURITIBA;80420000;PR
03292;NACIONAL;AV. VICENTE MACHADO, N. 18;CENTRO;CURITIBA;80420010;PR
03293;NACIONAL BACACHERI;AV. PREF. ERASTO GAERTNER, N. 2194;BACACHERI;CURITIBA;82515000;PR
05291;TODO DIA P. GROSSA;RUA NICOLAU KLUPPEL NETO, 1529;CONTORNO;PONTA GROSSA;84061000;PR
05500;TODO DIA SAO MATEUS;RUA ULISSES FARIAS, 720;CENTRO;SAO MATEUS DO SUL;83900000;PR
07796;CARREFOUR LAGES;AVENIDA GETULIO VARGAS, 232;CONTA DINHEIRO;LAGES;88508620;SC
12210;ATACADAO ITAJAI;RUA AV GOVERNADOR ADOLFO KONDER, 555;CIDADE NOVA;ITAJAI;88308001;SC
13803;ATACADAO BLUMENAU;RUA RODOVIA BR 470, 3000;SALTO DO NORTE;BLUMENAU;89065800;SC
15070;CARREFOUR CABRAL;AV PARANA, 1250;CABRAL;CURITIBA;80035130;PR
15131;CARREFOUR LONDRINA L;ROD CELSO GARCIA KM377, 377, 5500;GLEBA FAZENDA PALHANO;LONDRINA;86050901;PR
15132;CARREFOUR PINHAIS CW;ROD DEPUTADO JOAO LEOPOLDO JACOMEL,10154;VILA AMELIA;PINHAIS;83331330;PR
15133;CARREFOUR PAROLIN CW;AV MARECHAL FLORIANO PEIXOTO, 3031;REBOUCAS;CURITIBA;80220000;PR
15134;CARREFOUR CHAMPAGNAT;DEP HEITOR ALENCAR FURTADO, 1210;CAMPINA DO SIQUEIRA;CURITIBA;81200110;PR
15171;ATACADAO ICARA;ROD SC 445 QUADRA 44E L45, 152;PRESIDENTE VARGAS;ICARA;88820000;SC
15581;MAXXI FLP CAPOEIRAS;RODOVIA: BR 282, 0;CAPOEIRAS - FNS;FLORIANOPOLIS;88080050;SC
15583;MAXXI LAGES;AVENIDA: DOM PEDRO II, 2015;UNIVERSITARIO;LAGES;88509000;SC
15705;ATACADAO JOINVILLE;RODOVIA BR 101 KM 40, 0;GLORIA;JOINVILLE;89216500;SC
15806;ATACADAO FLORIPA JK;AV JUSCELINO KUBITSCHEK DE OLIVEIRA, 469;ESTREITO;FLORIANOPOLIS;88070120;SC
15841;ATACADAO SAO JOSE;RUA JOCO GRUMICHE, 755;KOBRASOL;SAO JOSE;88102600;SC
16163;ATACADAO BIGUACU;RUA ALEXANDRE SERGIO GODINHO, 129;MORRO DA BINA;BIGUACU;88160486;SC
16228;ATACADAO CHAP ATILIO;AVENIDA SENADOR ATTILIO FRANCISCO XAVIER;ENGENHO BRAUN;CHAPECO;89809000;SC
16622;TODO DIA CASTRO;DOUTOR JAVERT MADUREIRA, SN;VILA RIO BRANCO;CASTRO;84172060;PR
16826;MAXXI CHAPECO;AVENIDA FERNANDO MACHADO, 3750;LIDER;CHAPECO;89805203;SC
17093;CENTRO DIST GOLD;RUA MANDAGUARI, 617;JD PEDRO DEMETERCO;PINHAIS;83324410;PR
17094;CD FRIOPART;ESTRADA DA GRACIOSA, 503;ATUBA;COLOMBO;83413200;PR
17095;CENTRO DE DIST PINHA;RUA RENASCENCA, 497;EMILIANO PERNETA;PINHAIS;83324334;PR
18187;SUPERMERCADO CARREFO;AVENIDA PARANA, 1250;CABRAL;CURITIBA;80035130;PR
18509;ATACADAO CHAP FERNAN;RUA FERNANDO MACHADO, 3750;LIDER;CHAPECO;89805203;SC
18510;ATACADAO LAGES;AVENIDA DOM PEDRO II QUADRAA LOTE 11, 20;UNIVERSITARIO;LAGES;88509001;SC
18513;ATACADAO FLO VIA EXP;RODOVIA BR 282 VIA EXPRESSA, 0;CAPOEIRAS;FLORIANOPOLIS;88080050;SC
02420;SAMS CLUB - TORRES;AV COMENDADOR FRANCO, 3449;JARDIM DAS AMERICAS;CURITIBA;81530434;PR
14688;SAMS CLUB ATUBA;EST DA RIBEIRA BR-476, 144;AUBA;CURITIBA;82860000;PR
14689;SAMS CLUB BARIGUI;RUA ROD BR 277 CURITIBA PONTA GROSSA, 65;MOSSUNGUE;CURITIBA;82305100;PR
14797;WAL - MART SHOP DOM;AV GUILHERME CAMPOS, 500;JARDIM SANTA GENEBRA;CAMPINAS;13087901;SP
14798;WAL - MART SOROCABA;AV ANTONIO CARLOS COMITRE, 80;PARQUE CAMPOLIM;SOROCABA;18047620;SP
14799;WAL - MART S J CAMPO;AV ANDROMEDA, 227;JARDIM SATELETE;SAO JOSE DOS CAMPOS;12230000;SP
15560;SAMS CLUB BLUMENAU;SETE DE SETEMBRO, 2883;CENTRO;BLUMENAU;89012401;SC
15873;SAMS CLUB JOINVILLE;RUA: ORESTES GUIMARAES, 720;AMERICA;JOINVILLE;89204060;SC
17682;SAMS CAPOEIRAS;RUA PARALELA NOVO HORIZONTE, 3500;CAPOEIRAS;FLORIANOPOLIS;88090207;SC
01126;MUFFATO SJP LJ39;AV. XV DE NOVEMBRO, 2401;CENTRO;SAO JOSE DOS PINHAIS;83005000;PR
02080;MUFFATO PORTAO LJ06;RUA EDUARDO CARLOS PEREIRA, 3605;PORTAO;CURITIBA;81020770;PR
02216;MUFFATO RUSSIA LJ38;AV. DOM PEDRO I I, 350;NOVA RUSSIA;PONTA GROSSA;84053000;PR
02217;MUFFATO HOLARIAS L32;RUA JACOB HOLZMANN, 333;HOLARIAS;PONTA GROSSA;84035300;PR
02307;MUFFATO HAUER LJ45;RUA MARECHAL FLORIANO PEIXOTO, 6400;VILA HAUER;CURITIBA;81630000;PR
04367;MUFFATO TARUMA LJ53;AV VICTOR FERREIRA DO AMARAL, 1088;TARUMA;CURITIBA;82530230;PR
05091;MUFFATO JUVEVE LJ56;RUA ALBERTO FULLONI,  420;JUVEVE;CURITIBA;80530300;PR
11173;MUFFATO UVARANAS L68;RUA VICENTE SPOSITO, 205;UVARANAS;PONTA GROSSA;84031050;PR
15107;MUFFATO STA FEL LJ96;AV VEREADOR TOALDO TULIO, 2184;SAO BRAZ;CURITIBA;82320010;PR
17084;MUFFATO LJ121 AGUA V;AV REPUBLICA ARGENTINA, 1505;AGUA VERDE;CURITIBA;80620010;PR
17085;MUFFATO LJ115;RUA MARTIM AFONSO, 2188;BIGORRILHO;CURITIBA;80730030;PR
17225;SUPER MUFFATO;AV PARIGOT DE SOUZA, 1130;JARDIM PORTO ALEGRE;TOLEDO;85906070;PR
17532;SUPER MUFFATO FOZ VI;RUA DAS MISSOES, 2550;VILLA PORTES;FOZ DO IGUACU;85865030;PR
17533;SUPER MUFFATO FOZ PA;AV GETULIO VARGAS, 760;PARQUE PRESIDENTE;FOZ DO IGUACU;85863350;PR
02490;TOZETTO OFICINA;RUA FRANCO GRILO, 200;COLONIA DONA LUIZA;PONTA GROSSA;84045320;PR
02491;TOZETTO JD CARVALHO;AV MONTEIRO LOBATO, 1951;JARDIM CARVALHO;PONTA GROSSA;84016210;PR
02492;TOZETTO ESTRELA;RUA AMAZONAS, 167;VILA ESTRELA;PONTA GROSSA;84040160;PR
04306;TOZETTO UVARANAS;AV GENERAL CARLOS CAVALCANTI, 853;UVARANAS;PONTA GROSSA;84025000;PR
10424;TOZETTO NOVA RUSSIA;AVENIDA ERNESTO VILELA, 2220;NOVA RUSSIA;PONTA GROSSA;84070000;PR
17357;SUPERMERCADO TOZETTO;R CONSELHEIRO JESUINO MARCONDES, 850;JARDIM DOS BANCARIOS;CASTRO;84172260;PR
00801;COOPER MAFISA*;RODOVIA BR 470 KM 53, SN;FORTALEZA;BLUMENAU;89056600;SC
00825;COOPER AGUA VERDE*;RUA GENERAL OSORIO, 2070;AGUA VERDE;BLUMENAU;89041002;SC
00833;COOPER OMINO*;RUA DOS CACADORES, 2405;VELHA;BLUMENAU;89040002;SC
00834;COOPER GLORIA;RUA DA GLORIA, 344;GARCIA;BLUMENAU;89025300;SC
00874;COOPER RODEIO;RUA BARAO DO RIO BRANCO, 2080;CENTRO;RODEIO;89136000;SC
01040;COOPER NCC;RUA MARECHAL FLORIANO PEIXOTO, 834;DOS ESTADOS;INDAIAL;89130000;SC
01379;COOPER IBIRAMA*;RUA MIRADOR, SN;PONTO CHIC;IBIRAMA;89140000;SC
06944;COOPER GARCIA*;RUA AMAZONAS, 3000;GARCIA;BLUMENAU;89022000;SC
07638;COOPER NACOES;AVENIDA MANOEL SIMAO, 1040;DAS NACOES;INDAIAL;89130000;SC
07699;COOPER VILA NOVA;RUA WALTER MARQUARDT, 225;VILA NOVA;JARAGUA DO SUL;89259700;SC
07701;COOPER BARRA;RUA PADRE ALUISIO BOEING, 86;BARRA DO RIO CERRO;JARAGUA DO SUL;89260200;SC
07702;COOPER CENTRO;RUA REINOLDO RAU, 660;CENTRO;JARAGUA DO SUL;89251600;SC
13111;COOPER VILA NOVA*;RUA BENJAMIM CONSTANT, 2597;VILA NOVA;BLUMENAU;89035100;SC
14735;COOPER TIMBO*;RUA ARISTILIANO RAMOS, 465;CENTRO;TIMBO;89120000;SC
15555;COOPER AGUA VERD II*;RUA JOAO WIEST JUNIOR, 1399;AGUA VERDE;JARAGUA DO SUL;89254500;SC
16122;COOPER ITOUPAVA NOR*;DOIS DE SETEMBRO, 3162;ITOUPAVA NORTE;BLUMENAU;89052504;SC
16428;COOPER HERING FILIAL;R. PREFEITO LEOPOLDO SCHRAMM, 691;COLONINHA;GASPAR;89110119;SC
17250;COOPER ATACAREJO JOI;RUA PREFEITO HELMUTH FALLGATTER, 2905;BOA VISTA;JOINVILLE;89206101;SC
17397;COOPER ATACAREJO;JOSE THEODORO RIBEIRO, 2505;ILHA DA FIGUEIRA;JARAGUA DO SUL;89258468;SC
17541;COOPER ATACAREJO GUA;RUA ALDANO JOSE VIEIRA, 455;AVAI;GUARAMIRIM;89270000;SC
18014;COOPER AVENTUREIRO S;RUA TUIUTI, 2295;AVENTUREIRO;JOINVILLE;89226000;SC
18027;COOPER FILIAL BLUMEN;RUA RICARDO GEORG, 121;ITOUPAVA CENTRAL;BLUMENAU;89069100;SC
18329;COOPER JOAO PESSOA;RUA MANOEL FRANCISCO DA COSTA, 4220;JOAO PESSOA;JARAGUA DO SUL;89257407;SC
02196;FESTVAL AGUA VERDE;R. PROF. ALVARO JORGE, 75;AGUA VERDE;CURITIBA;80320040;PR
02197;FESTVAL BRIGADEIRO;RUA BRIGADEIRO FRANCO , 641;MERCES;CURITIBA;80430210;PR
02198;FESTVAL MERCES;AV. MANOEL RIBAS 1396;MERCES;CURITIBA;80810980;PR
02342;FESTVAL BARIGUI;AV CANDIDO HARTMANN, 1580  ANEXO JACAREZ;MERCES;CURITIBA;80710570;PR
10531;FESTVAL STA FELICIDA;RUA PROFESSOR FRANCISCO ZARDO, 58;SANTA FELICIDADE;CURITIBA;82320000;PR
12220;FESTVAL CENTRO CIVIC;RUA MATEUS LEME, 1850;CENTRO CIVICO;CURITIBA;80530010;PR
12460;FESTVAL BIGORRILHO;R DESEM OTAVIO DO AMARAL,576;BIGORRILHO;CURITIBA;80730400;PR
13918;FESTVAL SAO LOURENCO;RUA MATEUS LEME , 4556;SAO LOURENCO;CURITIBA;82200000;PR
13978;FESTVAL ESTACAO;AV SILVA JARDIM, 506;REBOUCAS;CURITIBA;80230000;PR
14220;FESTVAL ALPHAVILLE;RUA JAGUARIAIVA, 92;ALPHAVILLE GRACIOSA;PINHAIS;83327076;PR
14282;FESTVAL TORRES;AV COMENDADOR FRANCO, 4160;UBERABA;CURITIBA;81530440;PR
14593;FESTVAL SHOPPING;RUA PROF PEDRO VIRIATO P DE SOUZA, 600;MOSSUNGUE;CURITIBA;81200100;PR
15355;FESTVAL JD SOCIAL;R ARQUIMEDES CRUZ, 85;JARDIM SOCIAL;CURITIBA;82520020;PR
15356;FESTVAL BATEL;R CORONEL DULCIDIO, 880;BATEL;CURITIBA;80420170;PR
15357;FESTVAL REP ARGENTIN;AV REPUBLICA ARGENTINA, 449;AGUA VERDE;CURITIBA;80240210;PR
15553;FESTVAL/BEAL LJ01 -;RUA DA IMIGRACAO, 89;UNIVERSITARIO;CASCAVEL;85819359;PR
15562;FESTVAL BEAL - LJ 05;AV TANCREDO NEVES, 1780;CENTRO;CASCAVEL;85805000;PR
15563;FESTVAL BEAL - LJ 04;AV BRASIL, 4967;CENTRO;CASCAVEL;85812003;PR
15564;FESTVAL BEAL - LJ 03;AV BRASIL, 6676;CENTRO;CASCAVEL;85810000;PR
15565;FESTVAL BEAL - LJ 02;AV CARLOS GOMES, 2342;PRQ SAO PAULO;CASCAVEL;85803000;PR
15962;FESTVAL - TINGUI;RUA JOSE VALLE, 525;CASCATINHA;CURITIBA;82020250;PR
16152;FESTVAL LINHA VERDE;ROD BR CENTO E DEZESSEIS, 13807;HAUER;CURITIBA;81690200;PR
17113;FESTVAL DARK STORE;AL DOUTOR CARLOS DE CARVALHO, 1652;BIGORRILHO;CURITIBA;80730201;PR
17733;FESTVAL KENNEDY;AV PRESIDENTE KENNEDY, 3080;AGUA VERDE;CURITIBA;80610010;PR
18116;FESTVAL HUGO LANGE;RUA CAMOES, 991;HUGO LANGE;CURITIBA;80040180;PR
18117;FESTVAL SJP;RUA VERISSIMO MARQUES, 1190;CENTRO;SAO JOSE DOS PINHAIS;83005410;PR
18118;FESTVAL CATUAI;AV BRASIL, 3561;REGIAO DO LAGO;CASCAVEL;85812500;PR
18159;FESTVAL HAUER LJ40;AV MARECHAL FLORIANO PEIXOTO, 5952;HAUER;CURITIBA;81630000;PR
18160;FESTVAL XAXIM LJ39;R JOSE REBELATO, 542;XAXIM;CURITIBA;81710010;PR
18161;FESTVAL VILA IZABEL;AV PRESIDENTE ARTHUR DA SILVA BERNARDES,;VILA IZABEL;CURITIBA;80320345;PR
18162;FESTVAL ANITA GARIBA;AV ANITA GARIBALDI, 1060;CABRAL;CURITIBA;80540400;PR
18163;FESTVAL CABRAL LJ36;RUA DEPUTADO JOAQUIM JOSE PEDROSA, 300;CABRAL;CURITIBA;80035120;PR
18164;FESTVAL BISPO DOM JO;RUA BISPO DOM JOSE, 2339;BATEL;CURITIBA;80440080;PR
18540;FESTVAL REBOUCAS;RUA 24 DE MAIO, 765;REBOUCAS;CURITIBA;80220060;PR
00451;GIASSI CAMPINA LJ07;AV. IRINEU BORNHAUSEN, 425;CAMPINAS;SAO JOSE;88101300;SC
00656;GIASSI - JOINVILLE;RUA JOAO COLIN, 762;AMERICA;JOINVILLE;89204000;SC
01903;GIASSI TUBARAO LJ 6;AV MARCOLINO MARTINS CABRAL, 1691;VILA MOEMA;TUBARAO;88705001;SC
01904;GIASSI CRICIUM LJ05;AV CENTENARIO, 3985;CENTRO;CRICIUMA;88801001;SC
01905;GIASSI ICARA LJ 01;RUA JOAO LODETTI, 150;CENTRO;ICARA;88200000;SC
01972;GIASSI BLUMENAU 09;RUA SAO PAULO, 1277;VICTOR KONDER;BLUMENAU;89012001;SC
04466;GIASSI PALHOCA LJ10;AV ATILIO PEDRO PAGANI, 170;PASSA VINTE;PALHOCA;88132149;SC
05235;GIASSI CRICIUM LJ11;RUA HENRIQUE LAGE, 1251;SANTA BARBARA;CRICIUMA;88804010;SC
06270;GIASSI AREIAS LJ 12;RUA ALVARO MEDEIROS SANTIAGO, 301;AREIAS;SAO JOSE;88113600;SC
07092;GIASSI ARARANGUA 02;AVENIDA PRES JOAO GOULART, 228;CIDADE ALTA;ARARANGUA;88900000;SC
07093;GIASSI ARARANGUA 03;RUA CAETANO LUMMERTZ, 455;CENTRO;ARARANGUA;88900001;SC
07094;GIASSI SOMBRIO LJ04;RUA JOAO JOSE DE GUIMARAES, 399;CENTRO;SOMBRIO;88960000;SC
07416;GIASSI OFICINAS L13;RUA ALTAMIRO GUIMARAES, 1620;OFICINAS;TUBARAO;88702102;SC
07549;GIASSI E CIA LTDA;RODOVIA SC 444 KM 09;VILA SAO JOSE;ICARA;88820000;SC
10498;GIASSI LJ14-BUCAREIN;RUA INACIO BASTOS, 173;BUCAREIN;JOINVILLE;89202310;SC
13140;GIASSI LJ 15 JARAGU;RUA EX GUMERCINO DA SILVA, 311;CENTRO;JARAGUA DO SUL;89252000;SC
15494;GIASSI ITAJAI LJ16*;AVENIDA OSVALDO REIS, 839;FAZENDINHA;ITAJAI;88306001;SC
17087;GIASSI MORRO DA FUMA;AVENIDA CELESTE RECCO, 940;JUSSARA;MORRO DA FUMACA;88830000;SC
18368;GIASSI FORQUILHINHA;RODOVIA GABRIEL ARNS, 5800;CENTRO;FORQUILHINHA;88850000;SC
18369;GIASSI FLORIPA;RODOVIA JOSE CARLOS DAUX, 4460;SACO GRANDE;FLORIANOPOLIS;88032005;SC
00252;KOCH  ITAJAI 05;RUA JOSE PEREIRA LIBERATO , 1190;SAO JOAO;ITAJAI;81305390;SC
01242;KOCH CAMBORIU;RUA MONTE AGULHAS NEGRAS, 505;MONTE ALEGRE;CAMBORIU;88340000;SC
01639;KOCH TIJUCAS;AVENIDA BAYER FILHO, 725;CENTRO;TIJUCAS;88200000;SC
01640;KOCH TIJUCAS 01;AVENIDA BAYER FILHO, 1695;CENTRO;TIJUCAS;88200000;SC
